Attribute_Name,Code_Value,Code Description,Entity Type_Name,
REASON_CODE,LSLR,"Lead Service Line Replacement
",MILESTONE_EVENT,
REASON_CODE,NEED,"Needs survey
",SITE_VISIT,
REASON_CODE,OM,"Operation and Maintenance
",SITE_VISIT,
REASON_CODE,OTHR,"Other 
",SITE_VISIT,
REASON_CODE,PRMT,"Permit (qualification/review/compliance)
",SITE_VISIT,
REASON_CODE,PUBH,"Public Hearing
",SITE_VISIT,
REASON_CODE,RCDR,"Record Review
",SITE_VISIT,
REASON_CODE,RSCH,"Regularly scheduled
",SITE_VISIT,
REASON_CODE,SHAZ,"Sanitary Hazards Investigation
",SITE_VISIT,
REASON_CODE,SITE,"Site Inspection
",SITE_VISIT,
REASON_CODE,SMPL,"Sample collection
",SITE_VISIT,
REASON_CODE,SNSV,"Sanitary Survey
",SITE_VISIT,
REASON_CODE,SRCE,"Source Water Inspection
",SITE_VISIT,
REASON_CODE,SRF,"State Revolving Fund
",SITE_VISIT,
REASON_CODE,SSVF,"Sanitary Survey Followup
",SITE_VISIT,
REASON_CODE,TECH,"Technical assistance (non-specific)
",SITE_VISIT,
REASON_CODE,TRNG,"Training
",SITE_VISIT,
REASON_CODE,TRTP,"Water Treatment Plant Site Visit
",SITE_VISIT,
REASON_CODE,VAEX,"Variance/exemption related
",SITE_VISIT,
REASON_CODE,WHPP,"Wellhead Protection Program
",SITE_VISIT,
REASON_CODE,WQP,"Water Quality Parameters
",MILESTONE_EVENT,
REASON_CODE,WSHD,"Watershed Evaluation
",SITE_VISIT,
REASON_CODE,XCON,"Cross Connection Inspection/Investigation
",SITE_VISIT,
REJECTION_REASON_CODE,BP,"Invalid Sample Point
",SAMPLE,
REJECTION_REASON_CODE,BR,"Breakage
",SAMPLE,
REJECTION_REASON_CODE,CL,"Chlorine present
",SAMPLE,
REJECTION_REASON_CODE,CNFG,"Confluent growth
",MICROBIAL_ANALYTICAL_RESULT,
REJECTION_REASON_CODE,EH,"Exceeded Holding Time
",SAMPLE,
REJECTION_REASON_CODE,FZ,"Sample Frozen
",SAMPLE,
REJECTION_REASON_CODE,HS,"Excess headspace
",SAMPLE,
REJECTION_REASON_CODE,IN,"Insufficient Sample Information
",SAMPLE,
REJECTION_REASON_CODE,IP,"Invalid Sampling Protocol
",SAMPLE,
REJECTION_REASON_CODE,LA,"Lab Accident
",SAMPLE,
REJECTION_REASON_CODE,LT,"Leaked in transit
",SAMPLE,
REJECTION_REASON_CODE,TCNG,"Turbid culture-no gas
",MICROBIAL_ANALYTICAL_RESULT,
REJECTION_REASON_CODE,TNTC,"Too numerous to count
",MICROBIAL_ANALYTICAL_RESULT,
REJECTION_REASON_CODE,VO,"Insufficient Volume
",SAMPLE,
RELATIONSHIP_CODE,EQ,"Equal to
",SCHEDULE_RESULT_SUB_RULE,
RELATIONSHIP_CODE,EQ,"Equal to
",MONITORING_CONDITION,
RELATIONSHIP_CODE,GE,"Greater than or equal to
",SCHEDULE_RESULT_SUB_RULE,
RELATIONSHIP_CODE,GE,"Greater than or equal to
",MONITORING_CONDITION,
RELATIONSHIP_CODE,GT,"Greater than
",SCHEDULE_RESULT_SUB_RULE,
RELATIONSHIP_CODE,GT,"Greater than
",MONITORING_CONDITION,
RELATIONSHIP_CODE,LE,"Less than or eqal to
",SCHEDULE_RESULT_SUB_RULE,
RELATIONSHIP_CODE,LE,"Less than or eqal to
",MONITORING_CONDITION,
RELATIONSHIP_CODE,LT,"Less than
",SCHEDULE_RESULT_SUB_RULE,
RELATIONSHIP_CODE,LT,"Less than
",MONITORING_CONDITION,
RELATIONSHIP_CODE,NE,"Not Equal
",MONITORING_CONDITION,
RELATIONSHIP_CODE,NE,"Not Equal
",SCHEDULE_RESULT_SUB_RULE,
RELATIONSHIP_INDICATOR,SG,"Related to a Schedule Group
",SCHEDULE_PACKAGE_ROLE,
RELATIONSHIP_INDICATOR,SS,"Related to an individual Sample Schedule
",SCHEDULE_PACKAGE_ROLE,
REMOVAL_ADDITION_INDICATOR,A,"Addition
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_INDICATOR,R,"Rmoval/Inactivation
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,GPG,"Grains per Gallon
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,LBS/DAY,"Pounds per Day
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,LBS/HR,"Pounds per Hour
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,LBS/MG,"Pounds per Million Gallons
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,MG/L,"Milligrams per Liter
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,PCI/L,"Pico Curies per Liter
",TREATMENT_OBJ_ANALYTE_ASSOC,
REMOVAL_ADDITION_UOM_CODE,UG/L,"Micrograms per Liter
",TREATMENT_OBJ_ANALYTE_ASSOC,
REPEAT_LOCATION_TYPE_CODE,DN,"Downstream within 5 connections of original sample location
",SAMPLE,
REPEAT_LOCATION_TYPE_CODE,NF,"Near First Service Connection
",SAMPLE,
REPEAT_LOCATION_TYPE_CODE,OR,"At original sampling location
",SAMPLE,
REPEAT_LOCATION_TYPE_CODE,OT,"Other sampling location
",SAMPLE,
REPEAT_LOCATION_TYPE_CODE,UP,"Upstream within 5 connections of original sample location
",SAMPLE,
REPLACEMENT_INDICATOR_CODE,N,"Sample is not a replacement.
",SAMPLE,
REPLACEMENT_INDICATOR_CODE,Y,"Sample is a replacement of another original sample.
",SAMPLE,
REPORT_EA_TO_FED,N,"System Administrator has explicitly indicated that the enforcement action(s) that may be linked to a violation of this type are not federally reportable.
",VIOLATION_TYPE,
REPORT_EA_TO_FED,Y,"System Administrator has indicated that the enforcement action(s) that may be linked to a violation of this type are federally reportable.
",VIOLATION_TYPE,
REPORT_EXCEEDENCES_INDICATOR,,"Field does not apply to state-owned violation types so should not be valued.
",VIOLATION_TYPE,
REPORT_EXCEEDENCES_INDICATOR,N,"No -- Migration to SDWIS/FED should not create a transaction that reports the number of exceedences with the violation (as part of the D1 record).
",VIOLATION_TYPE,
REPORT_EXCEEDENCES_INDICATOR,Y,"Yes -- Migration to SDWIS/FED should create a transaction that reports the number of exceedences with the violation (as part of the D1 record).
",VIOLATION_TYPE,
REPORT_MISSING_SAMPLES_INDICATOR,,"Field does not apply to state-owned violation types so should not be valued.
",VIOLATION_TYPE,
REPORT_MISSING_SAMPLES_INDICATOR,N,"No -- Migration to SDWIS/FED should not create a transaction that reports the number of missing samples with the violation (as part of the D1 record).
",VIOLATION_TYPE,
REPORT_MISSING_SAMPLES_INDICATOR,Y,"Yes -- Migration to SDWIS/FED should create a transaction that reports the number of missing samples with the violation (as part of the D1 record).
",VIOLATION_TYPE,
REPORT_PACKAGED_VIO_TO_FED_FLG,N,"The user has explicitly set this flag to N (no) to indicate  the packaged violaton should not be reported to FED.
",VIOLATION,
REPORT_PACKAGED_VIO_TO_FED_FLG,Y,"The user has explicitly set this flag to Y (yes) to indicate  the packaged violaton should be reported to FED.
",VIOLATION,
REPORT_TYPE,AR,"Results Alert
",CDS_REPORT_LOG,
REPORT_TYPE,CD,"Chlorite/Chlorine Dioxide Exceedence Check
",CDS_REPORT_LOG,
REPORT_TYPE,DD,"D/DBP Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,DM,"Decreased Monitoring Assessment
",CDS_REPORT_LOG,
REPORT_TYPE,IM,"Increased Monitoring Assessment
",CDS_REPORT_LOG,
REPORT_TYPE,LC,"Lead & Copper Rule Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,MCL,"MCL Compliance Check
",CDS_REPORT_LOG,
REPORT_TYPE,MR,"Chem/Rad M&R Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,PN,"Public Notification Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,SA,"Schedule Activity Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,SCI,"Sample Collection Interval Support
",CDS_REPORT_LOG,
REPORT_TYPE,SV,"Site Visit Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,SW,"Surface Water Treatment Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,TCR,"TCR Compliance
",CDS_REPORT_LOG,
REPORT_TYPE,UD,"User Defined Summary Compliance
",CDS_REPORT_LOG,
ROLE_CODE,CO,"Compliance Officer
",USER_ROLE,
ROLE_CODE,DE,"Data Entry
",USER_ROLE,
ROLE_CODE,EO,"Enforcement Officer
",USER_ROLE,
ROLE_CODE,IN,"Inventory
",USER_ROLE,
ROLE_CODE,LB,"LB - Lab and authorizes access to the new Laboratory Component implemented in SDWIS/STATE 2.0.
",USER_ROLE,
ROLE_CODE,SA,"System Administrator
",USER_ROLE,
ROLE_CODE,SD,"Sampling Data Entry
",USER_ROLE,
ROLE_CODE,SV,"Site Visit
",USER_ROLE,
SAMPLE_COUNT_UNIT_CODE,10Y,"Every 10 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,18M,"Every 18 months
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,1T,"one time
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,2M,"Every 2 Months
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,2W,"Every 2 Weeks
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,2Y,"Every 2 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,3Y,"Every 3 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,4H,"Every 4 hours
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,4Y,"Every 4 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,5Y,"Every 5 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,6M,"Every 6 months
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,6Y,"Every 6 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,7Y,"Every 7 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,8Y,"Every 8 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,9Y,"Every 9 years
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,DL,"1 Day
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,HR,"1 Hour
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,MN,"Monthly
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,QT,"Quarterly
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,WK,"Weekly
",MONITORING_REQUIREMNT,
SAMPLE_COUNT_UNIT_CODE,YR,"Yearly
",MONITORING_REQUIREMNT,
SAMPLE_SCHEDULE_BEGIN_UNIT_CODE,1D,"One business day of notification
",MONITORING_REQUIREMNT,
SAMPLE_SCHEDULE_BEGIN_UNIT_CODE,24,"Within 24 hours
",MONITORING_REQUIREMNT,
SAMPLE_SCHEDULE_BEGIN_UNIT_CODE,2D,"Two business days of notification
",MONITORING_REQUIREMNT,
SAMPLE_SCHEDULE_BEGIN_UNIT_CODE,72,"Within 72 hours of notification
",MONITORING_REQUIREMNT,
SAMPLE_SCHEDULE_BEGIN_UNIT_CODE,FM,"Following month
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,BO,"Both
",VIOLATION_TYPE,
SAMPLE_TYPE_CODE,CO,"Confirmation - Sample taken to confirm a previous sample analytical result.  The sample is taken at the same location as the earlier sample. This is sometimes known as a ""check sample"".
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,FE,"
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,FR,"
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,NO,"None
",VIOLATION_TYPE,
SAMPLE_TYPE_CODE,OT,"Other
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,RA,"Re-analysis of sample for same or different analyte.
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,RP,"Repeat or Check - Sample collected following an exceedance in routine a sample.
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,RP,"Repeat
",VIOLATION_TYPE,
SAMPLE_TYPE_CODE,RT,"Routine - A regularly scheduled sample which is collected to satisfy a monitoring requirement.
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,RT,"Routine
",VIOLATION_TYPE,
SAMPLE_TYPE_CODE,SP,"Special - Sample collected for purposes other than compliance determination or to satisfy a monitoring requirement.
",MONITORING_REQUIREMNT,
SAMPLE_TYPE_CODE,TR,"Temporary Routine
",MONITORING_REQUIREMNT,
SAN_SURVEY_ELEM_DISTRIB_SYSTEM,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_DISTRIB_SYSTEM,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEM_DISTRIB_SYSTEM,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEM_DISTRIB_SYSTEM,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_DISTRIB_SYSTEM,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEM_DISTRIB_SYSTEM,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEM_FIN_WATER_STORAG,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_FIN_WATER_STORAG,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEM_FIN_WATER_STORAG,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEM_FIN_WATER_STORAG,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_FIN_WATER_STORAG,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEM_FIN_WATER_STORAG,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEM_FINANCIAL,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_FINANCIAL,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEM_FINANCIAL,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEM_FINANCIAL,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_FINANCIAL,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEM_FINANCIAL,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEM_OPTR_COMP_EVAL,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_OPTR_COMP_EVAL,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEM_OPTR_COMP_EVAL,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEM_OPTR_COMP_EVAL,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_OPTR_COMP_EVAL,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEM_OPTR_COMP_EVAL,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEM_SECURITY,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_SECURITY,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEM_SECURITY,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEM_SECURITY,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEM_SECURITY,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEM_SECURITY,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEMENT_MR_AND_DV,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_MR_AND_DV,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEMENT_MR_AND_DV,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEMENT_MR_AND_DV,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_MR_AND_DV,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEMENT_MR_AND_DV,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEMENT_OTHER,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_OTHER,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEMENT_OTHER,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEMENT_OTHER,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_OTHER,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEMENT_OTHER,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEMENT_PUMPS,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_PUMPS,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEMENT_PUMPS,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEMENT_PUMPS,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_PUMPS,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEMENT_PUMPS,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEMENT_SOURCE,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_SOURCE,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEMENT_SOURCE,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEMENT_SOURCE,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_SOURCE,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEMENT_SOURCE,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEMENT_TREATMENT,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_TREATMENT,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEMENT_TREATMENT,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEMENT_TREATMENT,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_TREATMENT,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEMENT_TREATMENT,Z,"Not Applicable
",SITE_VISIT,
SAN_SURVEY_ELEMENT_WS_MGT_OPS,M,"Minor deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_WS_MGT_OPS,N,"No deficiencies or recommendations
",SITE_VISIT,
SAN_SURVEY_ELEMENT_WS_MGT_OPS,R,"Recommendation(s) made
",SITE_VISIT,
SAN_SURVEY_ELEMENT_WS_MGT_OPS,S,"Significant deficiency(ies)
",SITE_VISIT,
SAN_SURVEY_ELEMENT_WS_MGT_OPS,X,"Not evaluated
",SITE_VISIT,
SAN_SURVEY_ELEMENT_WS_MGT_OPS,Z,"Not Applicable
",SITE_VISIT,
SANITARY_SURVEY_CATEGORY,DS,"Distribution System
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,FI,"Financial
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,FW,"Finished Water Storage
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,MR,"Monitoring and Requirements (M&R)/Data Verification
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,OC,"Operator Compliance with State Requirements
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,OT,"Other
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,PU,"Pump/Pumping Facility & Control
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,SE,"Security
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,SM,"System Management & Operation
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,SO,"Source
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,TR,"Treatment
",DEFICIENCY,
SANITARY_SURVEY_CATEGORY,UK,"Unknown
",DEFICIENCY,
SCH_STATE_YEAR,9,"Specification of which year within the State Assigned Collection Period to collect ""for compliance"" samples (year is specificed as 0, 1, 2, 3, etc. to 9. 
",CDS_SCHEDULE,
SDWISFED_STATUS,A,"Accepted by SDWIS/FED - The sample analytical result or sample summary was included in a generated H1 file that was sent to SDWIS/FED; according to feedback from SDWIS/FED, the result has been accepted into SDWIS/FED.
",SAMPLE_ANALYTICAL_RESULT,
SDWISFED_STATUS,C,"DTF Created  - the Sample Analytical Result or Sample Summary Result has been included in a generated H1 file.  The status of the result relative to SDWIS/FED is unknown at this point.
",SAMPLE_ANALYTICAL_RESULT,
SDWISFED_STATUS,R,"Rejected by SDWIS/FED -  - The sample analytical result or sample summary was included in a generated H1 file that was sent to SDWIS/FED; according to the error report from SDWIS/FED, the result has been rejected by SDWIS/FED.

",SAMPLE_ANALYTICAL_RESULT,
SECURITY_STATUS_CODE,A,"Assessed
",WATER_SYSTEM_FACILITY_SECURITY,
SECURITY_STATUS_CODE,NS,"Not Secure
",WATER_SYSTEM_FACILITY_SECURITY,
SECURITY_STATUS_CODE,S,"Secure
",WATER_SYSTEM_FACILITY_SECURITY,
SECURITY_STATUS_CODE,U,"Unassessed
",WATER_SYSTEM_FACILITY_SECURITY,
SELECTION_CODE,C,"Batch run included CU90 sample summaries and summary results
",SDWISFED_BATCH,
SELECTION_CODE,P,"Batch run included PB90 sample summaries and summary results
",SDWISFED_BATCH,
SELECTION_CODE,U,"Batch run included UCM sample and sample results
",SDWISFED_BATCH,
SELLER_TREATMENT_INDICATOR_CODE,,"Unknown
",WSF_DELETIONS,
SELLER_TREATMENT_INDICATOR_CODE,,"Unknown
",WATER_SYSTEM_FACILITY,
SELLER_TREATMENT_INDICATOR_CODE,F,"Treated by Seller Including Filtration
",WATER_SYSTEM_FACILITY_HISTORY,
SELLER_TREATMENT_INDICATOR_CODE,F,"Treated by Seller Including Filtration
",WSF_DELETIONS,
SELLER_TREATMENT_INDICATOR_CODE,F,"Treated by Seller Including Filtration
",WATER_SYSTEM_FACILITY,
SELLER_TREATMENT_INDICATOR_CODE,N,"Not Treated by Seller
",WATER_SYSTEM_FACILITY_HISTORY,
SELLER_TREATMENT_INDICATOR_CODE,N,"Not Treated by Seller
",WSF_DELETIONS,
SELLER_TREATMENT_INDICATOR_CODE,N,"Not Treated by Seller
",WATER_SYSTEM_FACILITY,
SELLER_TREATMENT_INDICATOR_CODE,P,"Partially Treated by Seller
",WATER_SYSTEM_FACILITY_HISTORY,
SELLER_TREATMENT_INDICATOR_CODE,P,"Partially Treated by Seller
",WSF_DELETIONS,
SELLER_TREATMENT_INDICATOR_CODE,P,"Partially Treated by Seller
",WATER_SYSTEM_FACILITY,
SELLER_TREATMENT_INDICATOR_CODE,T,"Treated by Seller Without Filtration
",WATER_SYSTEM_FACILITY_HISTORY,
SELLER_TREATMENT_INDICATOR_CODE,T,"Treated by Seller Without Filtration
",WSF_DELETIONS,
SELLER_TREATMENT_INDICATOR_CODE,T,"Treated by Seller Without Filtration
",WATER_SYSTEM_FACILITY,
SEVERITY,MIN,"Minor
",DEFICIENCY,
SEVERITY,NON,"None
",DEFICIENCY,
SEVERITY,REC,"Recommendation made
",DEFICIENCY,
SEVERITY,SIG,"Significant
",DEFICIENCY,
SEVERITY_LEVEL,95,"95% of all samples during Monitoring Period should be within a desired level- for instance combined filter effluent turbidity level
",VIOLATION_TYPE,
SEVERITY_LEVEL,AC,"Acute MRDL violation
",VIOLATION_TYPE,
SEVERITY_LEVEL,MJ,"Major
",VIOLATION_TYPE,
SEVERITY_LEVEL,MN,"Minor
",VIOLATION_TYPE,
SEVERITY_LEVEL,MX,"Single Sample Exceeds a Maximum Level - (for example,  combined filter effluent turbidity level).


",VIOLATION_TYPE,
SEVERITY_LEVEL,NC,"Non acute MRDL violation.
",VIOLATION_TYPE,
SOURCE_TYPE_CODE,FN,"finished, treated
",SAMPLING_POINT,
SOURCE_TYPE_CODE,RW,"  raw, untreated
",SAMPLING_POINT,
STATE_YEAR,9,"Specification of which year within the State Assigned Collection Period to collect ""for compliance"" samples (year is specificed as 0, 1, 2, 3, etc. to 9.  
",SAMPLE_SCHEDULE,
STATUS,C,"Completed
",SITE_VISIT,
STATUS,D,"Denied
",MONITORING_WAIVER,
STATUS,G,"Granted
",MONITORING_WAIVER,
STATUS,P,"Potential
",MILESTONE_EVENT,
STATUS,P,"Proposed
",MONITORING_WAIVER,
STATUS,P,"Planned
",SITE_VISIT,
STATUS,P,"Potential
",STANDARD_RESP_ACTION_TYPE_ASGMT,
STATUS,R,"Rejected
",MILESTONE_EVENT,
STATUS,T,"Taken
",STANDARD_RESP_ACTION_TYPE_ASGMT,
STATUS,U,"Under review
",MONITORING_WAIVER,
STATUS,V,"Validated
",MILESTONE_EVENT,
STATUS_CODE,A,"Interest expressed
",DEVIATION,
STATUS_CODE,A,"Interest expressed
",MILESTONE_EVENT,
STATUS_CODE,B,"Completed, PWS in compliance
",DEVIATION,
STATUS_CODE,B,"Completed, PWS in compliance
",MILESTONE_EVENT,
STATUS_CODE,C,"Application received
",DEVIATION,
STATUS_CODE,C,"Application received
",MILESTONE_EVENT,
STATUS_CODE,C,"Completed
",ASSISTANCE_ACTION,
STATUS_CODE,D,"Deleted
",VIOLATION,
STATUS_CODE,E,"State proposes to deny
",DEVIATION,
STATUS_CODE,E,"State proposes to deny
",MILESTONE_EVENT,
STATUS_CODE,F,"Final
",COMPLIANCE_SCHEDULE,
STATUS_CODE,G,"State proposes to grant
",DEVIATION,
STATUS_CODE,G,"State proposes to grant
",MILESTONE_EVENT,
STATUS_CODE,I,"Hearing scheduled on proposal
",DEVIATION,
STATUS_CODE,I,"Hearing scheduled on proposal
",MILESTONE_EVENT,
STATUS_CODE,K,"Hearing held on proposal
",DEVIATION,
STATUS_CODE,K,"Hearing held on proposal
",MILESTONE_EVENT,
STATUS_CODE,M,"Compliance schedule prescribed
",DEVIATION,
STATUS_CODE,M,"Compliance schedule prescribed
",MILESTONE_EVENT,
STATUS_CODE,O,"Hearing scheduled on compliance schedule
",DEVIATION,
STATUS_CODE,O,"Hearing scheduled on compliance schedule
",MILESTONE_EVENT,
STATUS_CODE,P,"Potential
",VIOLATION,
STATUS_CODE,P,"Proposed
",COMPLIANCE_SCHEDULE,
STATUS_CODE,P,"Proposed
",ASSISTANCE_ACTION,
STATUS_CODE,Q,"Hearing held on compliance schedule
",DEVIATION,
STATUS_CODE,Q,"Hearing held on compliance schedule
",MILESTONE_EVENT,
STATUS_CODE,R,"Additional information desired
",DEVIATION,
STATUS_CODE,R,"Rejected
",VIOLATION,
STATUS_CODE,R,"Additional information desired
",MILESTONE_EVENT,
STATUS_CODE,R,"Offered but rejected
",ASSISTANCE_ACTION,
STATUS_CODE,S,"Request granted
",DEVIATION,
STATUS_CODE,S,"Request granted
",MILESTONE_EVENT,
STATUS_CODE,S,"Superceded
",COMPLIANCE_SCHEDULE,
STATUS_CODE,T,"Request denied
",DEVIATION,
STATUS_CODE,T,"Request denied
",MILESTONE_EVENT,
STATUS_CODE,U,"State sets monitoring requirements 
",DEVIATION,
STATUS_CODE,U,"State sets monitoring requirements 
",MILESTONE_EVENT,
STATUS_CODE,V,"EPA sets monitoring requirements 
",DEVIATION,
STATUS_CODE,V,"Validated
",VIOLATION,
